
========================================================================
                       optimization routine : 8
                     set of starting values : 1
========================================================================
theta2 starting values:
   -2.586421   -0.616377    0.227579   -0.715240   -0.990075   -0.381565    0.358318    0.611703    0.734786    0.618955   -1.817857   -1.368475    0.484120


Iter     f-count          f(x)      MeshSize     Method
   42      615        119.076          0.25     Successful Poll
   43      651        118.617             1     Successful Poll
   44      681        118.582             1     Successful Poll
   45      695         112.85             1     Successful Search
   46      734         112.85          0.25     Refine Mesh
   47      749         112.65          0.25     Successful Search
   48      782        110.884             1     Successful Poll
   49      816        108.867             1     Successful Poll
   50      830        106.455             1     Successful Search
   51      870        106.455          0.25     Refine Mesh
   52      904        106.111             1     Successful Poll
   53      919        105.581             1     Successful Search
   54      929        105.408             1     Successful Search
   55      939        105.262             1     Successful Search
   56      979        103.178             1     Successful Poll
   57      993        99.1787             1     Successful Search
   58     1014        99.1511             1     Successful Poll
   59     1028        95.5556             1     Successful Search
   60     1032        95.4519             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
   61     1071        95.4519          0.25     Refine Mesh
   62     1111        95.4519        0.0625     Refine Mesh
   63     1118        95.4363        0.0625     Successful Search
   64     1132        93.1994        0.0625     Successful Search
   65     1149        93.1531          0.25     Successful Poll
   66     1157        92.4154          0.25     Successful Search
   67     1197        92.4154        0.0625     Refine Mesh
   68     1221        91.3562          0.25     Successful Poll
   69     1260        91.3562        0.0625     Refine Mesh
   70     1277        91.3513          0.25     Successful Poll
   71     1297        89.6023             1     Successful Poll
   72     1336        89.6023          0.25     Refine Mesh
   73     1357        89.3322             1     Successful Poll
   74     1371        85.6815             1     Successful Search
   75     1385        83.2571             1     Successful Search
   76     1425        83.2571          0.25     Refine Mesh
   77     1435        82.8709          0.25     Successful Search
   78     1462        81.6284             1     Successful Poll
   79     1489        81.6148             1     Successful Poll
   80     1503        81.5102             1     Successful Search
   81     1543        81.5102          0.25     Refine Mesh
   82     1573         81.478             1     Successful Poll
   83     1613         81.478          0.25     Refine Mesh
   84     1625        80.9307          0.25     Successful Search
   85     1658        79.9172             1     Successful Poll
   86     1697        79.9172          0.25     Refine Mesh
   87     1725        79.8732             1     Successful Poll
   88     1765        79.8732          0.25     Refine Mesh
   89     1805        79.8732        0.0625     Refine Mesh
   90     1845        79.8732       0.01563     Refine Mesh

Iter     f-count        f(x)       MeshSize      Method
   91     1848        78.0365       0.01563     Successful Search
   92     1850        77.8984       0.01563     Successful Search
   93     1857        77.7051       0.01563     Successful Search
   94     1864         76.943       0.01563     Successful Search
   95     1879        73.2353       0.01563     Successful Search
   96     1886        73.0495       0.01563     Successful Search
